Rodentia,Muridae,47,0.52
Rodentia,Muridae,59.62,0.551
Rodentia,Muridae,61,0.391
Rodentia,Muridae,61,0.395
Rodentia,Muridae,17.5,0.167
Rodentia,Muridae,65.4,0.471
Rodentia,Muridae,33.9,0.194
Rodentia,Muridae,46.1,0.206
Rodentia,Muridae,29.9,0.177
Rodentia,Muridae,38.8,0.194
Rodentia,Muridae,35.3,0.217
Rodentia,Muridae,27.6,0.163
Rodentia,Muridae,29.7,0.237
Rodentia,Muridae,28.4,0.124
Rodentia,Muridae,31,0.135
Rodentia,Muridae,52.4,0.243
Rodentia,Muridae,60.5,0.28
Rodentia,Muridae,12.6,0.075
Rodentia,Muridae,108.5,0.454
Rodentia,Muridae,56.2,0.339
Rodentia,Muridae,69.4,0.469
Rodentia,Muridae,900,2.97
Rodentia,Muridae,137.9,0.677
Rodentia,Muridae,40.2,0.428
Rodentia,Muridae,30.3,0.281
Rodentia,Muridae,80,1.071
Rodentia,Muridae,50.2,0.503
Rodentia,Muridae,64,0.882
Rodentia,Muridae,70,0.67
Rodentia,Muridae,47.5,0.321
Rodentia,Muridae,50.53,0.343
Rodentia,Muridae,21.7,0.115
Rodentia,Muridae,41.49,0.183
Rodentia,Muridae,110.8,0.692
Rodentia,Muridae,69,0.304
Rodentia,Muridae,72.3,0.298
Rodentia,Muridae,112,0.55
Rodentia,Muridae,58.1,0.69
Rodentia,Muridae,67,0.43
Rodentia,Muridae,70,0.547
Rodentia,Muridae,98,0.82
Rodentia,Muridae,119.5,0.58
Rodentia,Muridae,6,0.224
Rodentia,Muridae,7.37,0.118
Rodentia,Muridae,8.7,0.24
Rodentia,Muridae,8.71,0.26
Rodentia,Muridae,22.3,0.38
Rodentia,Muridae,28,0.355
Rodentia,Muridae,20,0.346
Rodentia,Muridae,23.9,0.34
Rodentia,Muridae,53.1,0.412
Rodentia,Muridae,44,0.38
Rodentia,Muridae,43.8,0.447
Rodentia,Muridae,28.6,0.377
Rodentia,Muridae,30.2,0.347
Rodentia,Muridae,31.2,0.41
Rodentia,Muridae,41.4,0.4
Rodentia,Muridae,28,0.26
Rodentia,Muridae,28.8,0.262
Rodentia,Muridae,30.8,0.455
Rodentia,Muridae,35.1,0.465
Rodentia,Muridae,46.7,0.441
Rodentia,Muridae,47,0.459
Rodentia,Muridae,51,0.34
Rodentia,Muridae,32,0.57
Rodentia,Muridae,33.7,0.563
Rodentia,Muridae,37.8,0.457
Rodentia,Muridae,38,0.41
Rodentia,Muridae,38.9,0.419
Rodentia,Muridae,23.8,0.312
Rodentia,Muridae,25,0.28
Rodentia,Muridae,25.5,0.326
Rodentia,Muridae,51,0.5
Rodentia,Muridae,65.65,0.714
Rodentia,Muridae,80,0.964
Rodentia,Muridae,17.8,0.276
Rodentia,Muridae,52.2,0.504
Rodentia,Muridae,68.5,0.55
Rodentia,Muridae,67.4,0.327
Rodentia,Muridae,7.92,0.124
Rodentia,Muridae,8.06,0.134
Rodentia,Muridae,13.2,0.365
Rodentia,Muridae,17,0.16
Rodentia,Muridae,26,0.34
Rodentia,Muridae,21.8,0.345
Rodentia,Muridae,26.4,0.522
Rodentia,Muridae,93.78,0.707
Rodentia,Muridae,128,0.614
Rodentia,Muridae,134,0.568
Rodentia,Muridae,134,0.462
Rodentia,Muridae,135,0.64
Rodentia,Muridae,138,0.662
Rodentia,Muridae,151.9,0.713
Rodentia,Muridae,177.9,0.63
Rodentia,Muridae,201,0.83
Rodentia,Muridae,208,0.893
Rodentia,Muridae,258.1,1.209
Rodentia,Muridae,172.4,0.72
Rodentia,Muridae,183,0.75
Rodentia,Muridae,205.1,0.941
Rodentia,Muridae,320.9,1.41
Rodentia,Muridae,187,0.824
Rodentia,Muridae,98.7,0.413
Rodentia,Muridae,106,0.36
Rodentia,Muridae,110,0.485
Rodentia,Muridae,113.4,0.517
Rodentia,Muridae,138,0.554
Rodentia,Muridae,32.3,0.252
Rodentia,Muridae,33.2,0.246
Rodentia,Muridae,34.2,0.233
Rodentia,Muridae,19.5,0.151
Rodentia,Muridae,28.2,0.285
Rodentia,Muridae,842,3.89
Rodentia,Muridae,1004.6,3.586
Rodentia,Muridae,1100,5.952
Rodentia,Muridae,19.1,0.165
Rodentia,Muridae,102,0.474
Rodentia,Muridae,113.29,0.746
Rodentia,Muridae,96,0.595
Rodentia,Muridae,83.5,0.508
Rodentia,Muridae,86.5,0.468
Rodentia,Muridae,23.2,0.303
Rodentia,Muridae,45.5,0.261
Rodentia,Muridae,47.6,0.292
Rodentia,Muridae,48,0.25
Rodentia,Muridae,13.6,0.1
Rodentia,Muridae,15.9,0.14
Rodentia,Muridae,16,0.143
Rodentia,Muridae,20.9,0.173
Rodentia,Muridae,49.6,0.324
Rodentia,Muridae,20,0.179
Rodentia,Muridae,20.7,0.15
Rodentia,Muridae,21.5,0.185
Rodentia,Muridae,22,0.182
Rodentia,Muridae,21.5,0.206
Rodentia,Muridae,20,0.185
Rodentia,Muridae,21.4,0.189
Rodentia,Muridae,22.1,0.205
Rodentia,Muridae,22.3,0.19
Rodentia,Muridae,26,0.319
Rodentia,Muridae,17,0.17
Rodentia,Muridae,18.7,0.203
Rodentia,Muridae,18.93,0.22
Rodentia,Muridae,19,0.212
Rodentia,Muridae,19,0.223
Rodentia,Muridae,19.1,0.217
Rodentia,Muridae,19.53,0.222
Rodentia,Muridae,20.38,0.209
Rodentia,Muridae,22,0.245
Rodentia,Muridae,22.8,0.206
Rodentia,Muridae,23.19,0.257
Rodentia,Muridae,24.2,0.225
Rodentia,Muridae,25,0.251
Rodentia,Muridae,66,0.515
Rodentia,Muridae,66.2,0.506
Rodentia,Muridae,24.58,0.243
Rodentia,Muridae,12,0.12
Rodentia,Muridae,28.3,0.261
Rodentia,Muridae,33,0.256
Rodentia,Muridae,33,0.35
Rodentia,Muridae,33.2,0.283
Rodentia,Muridae,33.3,0.349
Rodentia,Muridae,20.41,0.115
Rodentia,Muridae,21.5,0.375
Rodentia,Muridae,25.7,0.228
Rodentia,Muridae,31.4,0.329
Rodentia,Muridae,33.2,0.3
Rodentia,Muridae,35.9,0.425
Rodentia,Muridae,36,0.253
Rodentia,Muridae,49,0.367
Rodentia,Muridae,59,0.398
Rodentia,Muridae,62.8,0.385
Rodentia,Muridae,55,0.316
Rodentia,Muridae,30.8,0.288
Rodentia,Muridae,79.8,0.467
Rodentia,Muridae,12.2,0.13
Rodentia,Muridae,165.7,0.686
Rodentia,Muridae,76,0.471
Rodentia,Muridae,109,0.353
Rodentia,Muridae,160,1.339
Rodentia,Muridae,160,1.169
Rodentia,Muridae,170,0.948
Rodentia,Muridae,170,0.96
Rodentia,Muridae,225,1.506
Rodentia,Muridae,250,2.092
Rodentia,Muridae,390,2.393
Rodentia,Muridae,117,0.77
Rodentia,Muridae,187,0.595
Rodentia,Muridae,185,0.585
Rodentia,Muridae,250.6,0.813
Rodentia,Muridae,78.7,0.428
Rodentia,Muridae,9,0.13
Rodentia,Muridae,39.6,0.179
Rodentia,Muridae,61.3,0.287
Rodentia,Muridae,75.7,0.261
Rodentia,Muridae,12,0.174
Rodentia,Muridae,15.2,0.178
Rodentia,Muridae,56.9,0.248
Rodentia,Muridae,71.2,0.303
Rodentia,Muridae,137.8,1.134
Rodentia,Muridae,137.8,1.157
Rodentia,Muridae,139.3,1.285
Rodentia,Muridae,152.4,0.71
Rodentia,Muridae,191.6,1.4
Rodentia,Muridae,128.6,1.04
Rodentia,Muridae,115.1,0.86
Rodentia,Muridae,37.54,0.105
Rodentia,Muridae,82.33,0.55
Rodentia,Muridae,84.2,0.544
Rodentia,Muridae,171,0.811
Rodentia,Muridae,191,0.842
Rodentia,Muridae,234,0.92
Rodentia,Muridae,106.5,1.016
Rodentia,Muridae,86.8,0.421
Rodentia,Muridae,87,0.422
Rodentia,Muridae,133.8,0.764
Rodentia,Muridae,157.62,0.74
Rodentia,Muridae,124.7,0.382
Rodentia,Muridae,132.4,0.487
Rodentia,Muridae,812,3.184
Rodentia,Myoxidae,38.43,0.225
Rodentia,Myoxidae,67.8,0.37
Rodentia,Myoxidae,23.5,0.351
Rodentia,Myoxidae,152,0.5
Rodentia,Myoxidae,200,0.881
Rodentia,Octodontidae,112,0.675
Rodentia,Octodontidae,176.1,1.023
Rodentia,Octodontidae,193,0.949
Rodentia,Octodontidae,206.4,0.966
Rodentia,Octodontidae,173.2,0.957
Rodentia,Octodontidae,152,0.729
Rodentia,Octodontidae,156.3,0.702
Rodentia,Octodontidae,118.6,0.642
Rodentia,Octodontidae,109.5,0.52
Rodentia,Octodontidae,135,0.596
Rodentia,Octodontidae,136,0.57
Rodentia,Octodontidae,71.4,0.43
Rodentia,Peditidae,2300,4.427
Rodentia,Sciuridae,75.6,0.439
Rodentia,Sciuridae,95.7,0.524
Rodentia,Sciuridae,96,0.54
Rodentia,Sciuridae,112.8,0.55
Rodentia,Sciuridae,1112.3,2.358
Rodentia,Sciuridae,460,1.347
Rodentia,Sciuridae,63,0.58
Rodentia,Sciuridae,112.3,0.533
Rodentia,Sciuridae,60,0.57
Rodentia,Sciuridae,95,0.5
Rodentia,Sciuridae,244,1.011
Rodentia,Sciuridae,62.8,0.37
Rodentia,Sciuridae,64.25,0.377
Rodentia,Sciuridae,76,0.509
Rodentia,Sciuridae,230,0.744
Rodentia,Sciuridae,4295,8.626
Rodentia,Sciuridae,2650,3.696
Rodentia,Sciuridae,223.6,0.811
Rodentia,Sciuridae,206,0.977
Rodentia,Sciuridae,366.6,1.452
Rodentia,Sciuridae,624,2.402
Rodentia,Sciuridae,440,2.062
Rodentia,Sciuridae,307,1.062
Rodentia,Sciuridae,312.8,0.88
Rodentia,Sciuridae,320,0.821
Rodentia,Sciuridae,599.6,1.773
Rodentia,Sciuridae,288.56,0.8
Rodentia,Sciuridae,289.8,0.889
Rodentia,Sciuridae,303,0.71
Rodentia,Sciuridae,240,1.272
Rodentia,Sciuridae,607,2.19
Rodentia,Sciuridae,217.6,1.317
Rodentia,Sciuridae,237,0.8
Rodentia,Sciuridae,270.16,0.74
Rodentia,Sciuridae,278.7,1.119
Rodentia,Sciuridae,240,0.629
Rodentia,Sciuridae,650,2.901
Rodentia,Sciuridae,252.3,0.901
Rodentia,Sciuridae,273.07,0.74
Rodentia,Sciuridae,274,0.734
Rodentia,Sciuridae,252.2,0.9
Rodentia,Sciuridae,261.15,0.8
Rodentia,Sciuridae,157.8,0.5
Rodentia,Sciuridae,174,0.514
Rodentia,Sciuridae,180.3,0.624
Rodentia,Sciuridae,90.8,0.334
Rodentia,Sciuridae,129,0.72
Rodentia,Sciuridae,167,0.522
Rodentia,Sciuridae,212.52,0.6
Rodentia,Sciuridae,229,0.587
Rodentia,Sciuridae,231,0.722
Rodentia,Sciuridae,182,0.579
Rodentia,Sciuridae,205.4,0.783
Rodentia,Sciuridae,209,2.099
Rodentia,Sciuridae,500,2.789
Rodentia,Sciuridae,680,3.721
Rodentia,Sciuridae,1000,4.5
Rodentia,Sciuridae,39,0.322
Rodentia,Sciuridae,52.7,0.43
Rodentia,Sciuridae,57.1,0.537
Rodentia,Sciuridae,57.3,0.54
Rodentia,Sciuridae,75,0.44
Rodentia,Sciuridae,78.9,0.48
Rodentia,Sciuridae,45.8,0.406
Rodentia,Sciuridae,53,0.3
Rodentia,Sciuridae,69.4,0.631
Rodentia,Sciuridae,87.4,0.502
Rodentia,Sciuridae,91.8,1.316
Rodentia,Sciuridae,202,1.803
Rodentia,Sciuridae,224,1.41
Rodentia,Sciuridae,225,1.883
Rodentia,Sciuridae,228.3,1.42
Rodentia,Sciuridae,515.3,1.731
Rodentia,Sciuridae,542,1.82
Rodentia,Sciuridae,602,1.897
Rodentia,Sciuridae,627,1.976
Scandentia,Tupaiidae,57.5,0.24
Scandentia,Tupaiidae,123,0.522
Scandentia,Tupaiidae,260.6,1.25
Sirenia,Trichechidae,165223,64.52
Sirenia,Trichechidae,170000,46.91
Tubulidentata,Orycteropodidae,48000,34.275
Xenarthra,Bradypodidae,3790,3.827
Xenarthra,Dasypodidae,3810,4.527
Xenarthra,Dasypodidae,4330,5.116
Xenarthra,Dasypodidae,2150,3.118
Xenarthra,Dasypodidae,1110,1.707
Xenarthra,Dasypodidae,4540,4.508
Xenarthra,Dasypodidae,3320,4.49
Xenarthra,Dasypodidae,3510,4.825
Xenarthra,Dasypodidae,8190,6.901
Xenarthra,Dasypodidae,45190,16.892
Xenarthra,Dasypodidae,1160,1.172
Xenarthra,Dasypodidae,1740,2.192
Xenarthra,Megalonychidae,3770,3.364
Xenarthra,Megalonychidae,4010,3.892
Xenarthra,Megalonychidae,4250,4.5
Xenarthra,Myrmecophagidae,240,0.636
Xenarthra,Myrmecophagidae,30600,14.543
Xenarthra,Myrmecophagidae,3500,5.077
Xenarthra,Myrmecophagidae,3977,5.534
Xenarthra,Myrmecophagidae,4210,4.79
Xenarthra,Myrmecophagidae,3500,5.015
